k,coverage_rate,protected_coverage_rate,expected_utility,protected_expected_utility,unprotected_expected_utility,fairness_met,coverage_met,execution_time
1,84.91%,75.1%,16381.26,14487.53,16877.42,True,True,225.17041778564453
2,94.97%,88.21%,19283.69,17193.56,19700.52,True,True,226.9229872226715
3,94.97%,88.21%,22853.47,17193.56,23778.11,True,True,229.29405903816223
4,94.97%,88.21%,25505.78,17193.56,26644.9,True,True,231.6563000679016
5,96.58%,92.04%,27118.43,18375.49,27925.14,True,True,233.83473467826843
6,97.76%,95.04%,28410.54,19213.09,28980.99,True,True,236.13121271133423
7,98.07000000000001%,96.02000000000001%,28833.36,19459.96,29334.61,True,True,238.43677186965942
8,98.59%,97.22%,29213.78,19711.39,29627.59,True,True,240.8147189617157
9,98.67%,97.44%,29439.25,19785.21,29785.08,True,True,243.4367377758026
