k,coverage_rate,protected_coverage_rate,expected_utility,protected_expected_utility,unprotected_expected_utility,fairness_met,coverage_met,execution_time
1,54.459999999999994%,39.46%,15261.08,11058.33,16379.8,True,True,8.814205408096313
2,91.34%,84.72%,21444.88,15807.23,22189.77,True,True,9.057803392410278
3,94.3%,91.81%,22802.7,16864.14,23119.84,True,True,9.330418109893799
4,95.17%,92.21000000000001%,23190.11,16718.17,23555.27,True,True,9.632258176803589
5,97.92%,97.2%,23577.36,14101.47,23858.45,True,True,9.955429077148438
6,99.16%,98.45%,23841.01,14367.17,24121.55,True,True,10.282133102416992
7,99.16%,98.45%,23993.99,14367.17,24291.42,True,True,10.657685041427612
8,99.44%,98.9%,24052.6,14369.92,24340.89,True,True,11.034348726272583
