k,coverage_rate,protected_coverage_rate,expected_utility,protected_expected_utility,unprotected_expected_utility,fairness_met,coverage_met,execution_time
1,92.05%,94.36%,15264.57,15646.77,15162.83,True,True,48.7951238155365
2,97.13000000000001%,97.1%,22337.87,16416.65,22795.94,True,True,49.234484910964966
3,97.6%,97.75%,25309.41,16712.2,25318.63,True,True,49.735169887542725
4,97.6%,97.75%,26464.05,16712.2,26575.11,True,True,50.201082944869995
5,97.86%,99.0%,26809.56,16776.51,26575.11,True,True,50.658735513687134
6,97.86%,99.0%,27054.73,16776.51,26776.13,True,True,51.165088415145874
7,97.86%,99.0%,27073.84,16776.51,26776.13,True,True,51.6752724647522
